SYMBOL,DAY1_PCT_CHANGE,DAY2_PCT_CHANGE,DELTA_PCT_CHANGE,TREND
SGBMAR30X,1.97,0.65,-1.3199999999999998,down
SGBMAR31IV,1.88,0.41,-1.47,down
SGBMAY28,2.09,1.18,-0.9099999999999999,down
SGBMAY29I,2.05,0.81,-1.2399999999999998,down
SGBMR29XII,2.2,0.84,-1.3600000000000003,down
SGBN28VIII,2.02,1.26,-0.76,down
SGBNOV26,-1.76,1.22,2.98,up
SGBNV29VII,2.46,0.78,-1.68,down
SGBOC28VII,1.96,1.06,-0.8999999999999999,down
SGBOCT26,,2.73,,added
SGBOCT27,2.63,1.84,-0.7899999999999998,down
SGBOCT27VI,2.23,1.02,-1.21,down
SGBSEP27,2.4,0.37,-2.03,down
SGBSEP28VI,2.34,0.78,-1.5599999999999998,down
SGBSEP29VI,2.08,1.1,-0.98,down
SGBSEP31II,1.77,0.45,-1.32,down
SGFIN,2.25,-2.17,-4.42,down
SGIL,-0.59,1.04,1.63,up
SGL,1.54,2.72,1.1800000000000002,up
SGMART,1.08,-0.11,-1.1900000000000002,down
SHADOWFAX,-1.4,0.47,1.8699999999999999,up
SHAH,-0.77,0.51,1.28,up
SHAHALLOYS,1.42,-0.66,-2.08,down
SHAILY,5.99,-6.06,-12.05,down
SHAKTIPUMP,-0.18,-0.28,-0.10000000000000003,down
SHALBY,-0.07,-1.28,-1.21,down
SHALPAINTS,2.3,-4.2,-6.5,down
SHANKARA,-1.2,0.91,2.11,up
SHANTHALA,-2.13,-4.62,-2.49,down
SHANTI,0.87,-0.58,-1.45,down
SHANTIGEAR,-2.47,-1.53,0.9400000000000002,up
SHANTIGOLD,0.78,2.45,1.6700000000000002,up
SHARDACROP,-0.04,-1.04,-1.0,down
SHARDAMOTR,3.64,0.77,-2.87,down
SHARDUL,-4.84,-1.11,3.7299999999999995,up
SHAREINDIA,-1.9,-3.03,-1.13,down
SHARIABEES,-0.26,0.4,0.66,up
SHBAJRG,-2.63,1.45,4.08,up
SHEEL,-4.96,0.0,4.96,up
SHEETAL,-0.98,0.69,1.67,up
SHEKHAWATI,-0.14,-1.58,-1.44,down
SHEMAROO,1.12,-3.83,-4.95,down
SHERA,1.08,-0.83,-1.9100000000000001,down
SHETHJI,0.53,0.59,0.05999999999999994,up
SHIGAN,0.16,-2.89,-3.0500000000000003,down
SHILCTECH,1.16,1.94,0.78,up
SHILPAMED,2.36,2.84,0.48,up
SHINDL,0.56,1.13,0.5699999999999998,up
SHIVALIK,2.98,-2.01,-4.99,down
SHIVAMAUTO,-0.83,-1.06,-0.2300000000000001,down
SHIVAMILLS,0.03,4.99,4.96,up
SHIVASHRIT,0.5,-0.54,-1.04,down
SHIVATEX,-1.44,-1.26,0.17999999999999994,up
SHIVAUM,-1.17,0.29,1.46,up
SHK,1.92,-0.89,-2.81,down
SHOPERSTOP,3.31,0.13,-3.18,down
SHRADHA,-1.31,0.88,2.19,up
SHREDIGCEM,-0.01,0.44,0.45,up
SHREECEM,-2.43,-0.9,1.5300000000000002,up
SHREEDHAR,4.23,-1.32,-5.550000000000001,down
SHREEJISPG,1.75,-0.07,-1.82,down
SHREEKARNI,-0.71,-3.7,-2.99,down
SHREEOSFM,5.26,,,removed
SHREEPUSHK,1.99,-4.16,-6.15,down
SHREERAMA,-0.83,0.92,1.75,up
SHRENIK,0.0,-2.94,-2.94,down
SHREYANIND,-0.71,0.55,1.26,up
SHRIAHIMSA,-3.41,2.27,5.68,up
SHRIKANHA,4.88,0.44,-4.4399999999999995,down
SHRIKRISH,0.0,1.58,1.58,up
SHRINGARMS,-0.15,0.96,1.1099999999999999,up
SHRIPISTON,-2.6,1.56,4.16,up
SHRIRAMFIN,1.66,-2.28,-3.9399999999999995,down
SHRIRAMPPS,-0.27,-0.53,-0.26,down
SHRITECH,-3.41,,,removed
SHUBHLAXMI,,0.0,,added
SHUBHSHREE,-3.1,0.31,3.41,up
SHYAMCENT,-4.99,-2.14,2.85,up
SHYAMDHANI,4.98,2.09,-2.8900000000000006,down
SHYAMMETL,-1.37,-0.85,0.5200000000000001,up
SHYAMTEL,2.85,-4.37,-7.220000000000001,down
SICAGEN,19.82,19.99,0.16999999999999815,up
SICALLOG,4.09,-1.24,-5.33,down
SIDDHICOTS,0.0,,,removed
SIDDHIKA,,-2.83,,added
SIEMENS,-0.7,-0.3,0.39999999999999997,up
SIGACHI,0.55,-2.44,-2.99,down
SIGIND,14.06,-3.2,-17.26,down
SIGMA,-0.06,-2.21,-2.15,down
SIGMAADV,-1.77,1.29,3.06,up
SIGNATURE,0.16,-1.56,-1.72,down
SIGNORIA,-0.06,2.46,2.52,up
SIGNPOST,-0.67,-0.21,0.4600000000000001,up
SIKA,0.74,-1.21,-1.95,down
SIKKO,9.85,2.03,-7.82,down
SIL,0.29,0.41,0.12,up
SILGO,0.48,1.26,0.78,up
SILINV,1.25,1.61,0.3600000000000001,up
SILKFLEX,0.6,0.22,-0.38,down
SILKY,-0.27,2.13,2.4,up
SILLYMONKS,-3.74,4.14,7.88,up
SILVER,0.57,2.71,2.14,up
SILVER1,0.46,2.8,2.34,up
SILVER360,0.72,3.96,3.24,up
SILVERADD,0.6,2.64,2.04,up
SILVERAG,0.63,2.57,1.94,up
SILVERAXIS,0.51,2.79,2.2800000000000002,up
SILVERBEES,0.53,2.77,2.24,up
SILVERBETA,0.54,2.75,2.21,up
SILVERBND,0.48,2.71,2.23,up
SILVERCASE,0.62,2.73,2.11,up
SILVERIETF,0.54,2.75,2.21,up
SILVERTUC,0.91,1.18,0.2699999999999999,up
SIMBHALS,0.0,1.0,1.0,up
SIMCA,3.42,3.39,-0.029999999999999805,down
SIMPLEXINF,2.29,0.59,-1.7000000000000002,down
SINCLAIR,2.43,0.57,-1.8600000000000003,down
SINDHUTRAD,-1.83,1.53,3.3600000000000003,up
SINGERIND,4.31,-1.15,-5.459999999999999,down
SINTERCOM,2.51,-1.4,-3.9099999999999997,down
SIRCA,1.49,-0.01,-1.5,down
SIS,1.24,-0.22,-1.46,down
SITINET,0.0,-3.23,-3.23,down
SIYSIL,0.02,-0.45,-0.47000000000000003,down
SJLOGISTIC,-2.29,0.52,2.81,up
SJS,-2.89,0.34,3.23,up
SJVN,-0.98,-0.69,0.29000000000000004,up
SKFINDIA,0.62,0.99,0.37,up
SKFINDUS,0.69,-0.36,-1.0499999999999998,down
SKIPPER,-4.01,-1.64,2.37,up
SKMEGGPROD,2.8,-0.92,-3.7199999999999998,down
SKP,-1.6,6.88,8.48,up
SKYGOLD,1.85,4.09,2.2399999999999998,up
SLONE,4.45,1.33,-3.12,down
SMALL250,0.22,-0.22,-0.44,down
SMALLADD,-0.16,-0.05,0.11,up
SMALLCAP,0.33,-0.64,-0.97,down
SMALLGROWW,-0.17,1.53,1.7,up
SMALLIETF,0.49,-0.27,-0.76,down
SMARTEN,-1.89,0.0,1.89,up
SMARTLINK,-4.38,-2.4,1.98,up
SMARTWORKS,2.75,0.37,-2.38,down
SMCGLOBAL,1.0,-1.32,-2.3200000000000003,down
SML100CASE,0.71,-0.44,-1.15,down
SMLMAH,-4.14,-2.09,2.05,up
SMLT,-2.23,1.34,3.5700000000000003,up
SMSPHARMA,-2.02,5.85,7.869999999999999,up
SNEHAA,1.67,2.62,0.9500000000000002,up
SNOWMAN,0.35,-3.83,-4.18,down
SNXT30BEES,0.44,0.43,-0.010000000000000009,down
SNXT50BETA,-0.04,-0.66,-0.62,down
SOBHA,-0.37,-1.25,-0.88,down
SOCL,2.26,1.48,-0.7799999999999998,down
SOFTTECH,0.25,0.45,0.2,up
SOLARA,-0.69,-1.66,-0.97,down
SOLARINDS,0.52,0.83,0.30999999999999994,up
SOLARWORLD,0.88,-0.41,-1.29,down
SOLEX,-1.0,-0.31,0.69,up
SOMANYCERA,0.74,-1.63,-2.37,down
SOMATEX,-2.84,0.51,3.3499999999999996,up
SOMICONVEY,-2.62,0.46,3.08,up
SONACOMS,-2.77,3.29,6.0600000000000005,up
SONAL,2.22,-2.61,-4.83,down
SONAMAC,-4.17,0.14,4.31,up
SONAMLTD,0.15,-0.42,-0.57,down
SONATSOFTW,-1.64,-4.19,-2.5500000000000007,down
SONUINFRA,-5.0,3.88,8.879999999999999,up
SOTL,15.16,-3.26,-18.42,down
SOUTHBANK,1.09,-0.55,-1.6400000000000001,down
SOUTHWEST,-0.96,-0.15,0.8099999999999999,up
SPAL,-3.58,2.18,5.76,up
SPANDANA,-1.44,0.39,1.83,up
SPARC,-0.63,-1.74,-1.1099999999999999,down
SPCENET,0.86,9.66,8.8,up
SPCL,-2.02,0.69,2.71,up
SPCON,7.7,1.46,-6.24,down
SPECIALITY,0.27,1.93,1.66,up
SPECTRUM,2.14,-4.96,-7.1,down
SPECTSTM,-5.32,5.29,10.61,up
SPENCERS,0.52,-1.73,-2.25,down
SPIC,-0.01,-0.7,-0.69,down
SPLIL,0.63,2.8,2.17,up
SPLPETRO,-0.47,-0.17,0.29999999999999993,up
SPMLINFRA,-0.96,-2.44,-1.48,down
SPORTKING,-1.7,3.72,5.42,up
SPUNWEB,1.49,0.0,-1.49,down
SRD,-2.75,-1.27,1.48,up
SREEL,0.27,0.54,0.27,up
SRF,-0.56,-0.38,0.18000000000000005,up
SRGHFL,0.6,-1.59,-2.19,down
SRHHYPOLTD,5.02,0.94,-4.08,down
SRIVASAVI,4.64,2.33,-2.3099999999999996,down
SRM,3.62,-1.58,-5.2,down
SRTL,-1.51,0.18,1.69,up
SSDL,-1.54,0.54,2.08,up
SSEGL,-3.12,-4.56,-1.4399999999999995,down
SSFL,-4.29,-2.56,1.73,up
SSFLPP,0.33,-2.73,-3.06,down
SSWL,-3.36,-0.23,3.13,up
STALLION,0.84,-5.07,-5.91,down
STANLEY,-0.49,-2.42,-1.93,down
STAR,2.76,0.66,-2.0999999999999996,down
STARCEMENT,-0.59,-0.68,-0.09000000000000008,down
STARHEALTH,-2.46,-0.66,1.7999999999999998,up
STARPAPER,0.99,0.14,-0.85,down
STARTECK,0.37,-0.14,-0.51,down
STCINDIA,1.0,-1.76,-2.76,down
STEELCAS,0.22,-1.82,-2.04,down
STEELCITY,0.25,-0.43,-0.6799999999999999,down
STEELXIND,-0.61,-2.1,-1.4900000000000002,down
STEL,0.9,-1.98,-2.88,down
STERTOOLS,-1.15,-1.95,-0.8,down
STLNETWORK,2.36,0.73,-1.63,down
STLTECH,-0.13,0.8,0.93,up
STOVEKRAFT,5.85,-0.33,-6.18,down
STRIDERS,4.6,-1.16,-5.76,down
STUDDS,1.6,-1.75,-3.35,down
STUDIOLSD,4.05,-2.22,-6.27,down
STYL,6.75,5.0,-1.75,down
STYLAMIND,3.7,-1.61,-5.3100000000000005,down
STYLEBAAZA,4.91,4.99,0.08000000000000007,up
STYRENIX,-8.04,-0.96,7.079999999999999,up
SUBAHOTELS,-6.55,-0.18,6.37,up
SUBEXLTD,2.61,-2.76,-5.369999999999999,down
SUBROS,-0.34,0.24,0.5800000000000001,up
SUDARCOLOR,12.38,-1.76,-14.14,down
SUDARSCHEM,2.87,2.15,-0.7200000000000002,down
SUDEEPPHRM,1.59,-1.7,-3.29,down
SUKHJITS,-1.52,0.52,2.04,up
SULA,-1.89,-5.37,-3.4800000000000004,down
SUMEETINDS,-4.97,-4.95,0.019999999999999574,up
SUMICHEM,3.48,1.48,-2.0,down
SUMIT,0.34,-0.02,-0.36000000000000004,down
SUMMITSEC,-1.31,-0.82,0.4900000000000001,up
SUNCLAY,-0.2,-2.19,-1.99,down
SUNDARAM,-1.6,0.0,1.6,up
SUNDARMFIN,-1.87,-0.93,0.9400000000000001,up
SUNDRMBRAK,-0.32,1.48,1.8,up
SUNDRMFAST,5.32,0.49,-4.83,down
SUNDROP,-0.11,2.56,2.67,up
SUNFLAG,3.64,0.12,-3.52,down
SUNLITE,-2.63,-8.18,-5.55,down
SUNPHARMA,0.57,-0.31,-0.8799999999999999,down
SUNREST,-2.5,3.85,6.35,up
SUNTECH,1.75,,,removed
SUNTECK,-0.26,-0.83,-0.57,down
SUNTV,-0.84,-0.52,0.31999999999999995,up
SUPERHOUSE,1.2,0.3,-0.8999999999999999,down
SUPERSPIN,1.89,-1.85,-3.74,down
SUPRAJIT,0.66,-1.09,-1.75,down
SUPREME,-0.2,-0.7,-0.49999999999999994,down
SUPREMEENG,1.81,1.78,-0.030000000000000027,down
SUPREMEIND,0.47,-1.01,-1.48,down
SUPREMEINF,-1.74,-1.5,0.24,up
SUPREMEPWR,0.72,-2.68,-3.4000000000000004,down
SUPRIYA,-2.49,3.66,6.15,up
SURAJEST,-0.63,-1.2,-0.57,down
SURAJLTD,0.65,1.47,0.82,up
SURAKSHA,-0.61,-0.48,0.13,up
SURANASOL,5.34,-3.8,-9.14,down
SURANAT&P,-0.22,-0.72,-0.5,down
SURANI,2.06,0.2,-1.86,down
SURYALA,-1.75,-0.18,1.57,up
SURYALAXMI,-0.79,2.33,3.12,up
SURYAROSNI,1.64,0.65,-0.9899999999999999,down
SURYODAY,-0.04,-0.37,-0.33,down
SUTLEJTEX,3.75,-4.7,-8.45,down
SUVEN,-2.68,0.19,2.87,up
SUVIDHAA,2.38,0.39,-1.9899999999999998,down
SUYOG,2.75,2.08,-0.6699999999999999,down
SUZLON,-0.1,0.1,0.2,up
SVLL,-1.96,1.31,3.27,up
SVPGLOB,-1.8,2.36,4.16,up
SWANCORP,0.1,-0.92,-1.02,down
SWANDEF,3.82,1.73,-2.09,down
SWARAJ,-1.27,-1.22,0.050000000000000044,up
SWARAJENG,-0.36,0.13,0.49,up
SWASTIK,-1.75,-1.79,-0.040000000000000036,down
SWELECTES,4.94,1.1,-3.8400000000000003,down
SWIGGY,-0.43,-2.74,-2.31,down
SWSOLAR,-1.18,-0.96,0.21999999999999997,up
SYMPHONY,1.19,0.25,-0.94,down
SYNCOMF,-1.13,2.05,3.1799999999999997,up
SYNGENE,-1.77,0.99,2.76,up
SYNOPTICS,,-4.31,,added
SYRMA,-1.12,0.47,1.59,up
SYSTANGO,-1.49,-0.64,0.85,up
SYSTMTXC,-0.33,1.6,1.9300000000000002,up
TAALTECH,2.79,9.22,6.430000000000001,up
TAC,-2.04,0.07,2.11,up
TAINWALCHM,-6.54,0.65,7.19,up
TAJGVK,1.22,-2.36,-3.58,down
TAKE,0.81,1.34,0.53,up
TALBROAUTO,-0.3,0.54,0.8400000000000001,up
TAMBOLIIN,4.98,3.96,-1.0200000000000005,down
TANKUP,1.48,3.33,1.85,up
TANLA,-0.83,0.76,1.5899999999999999,up
TARACHAND,-15.11,-0.8,14.309999999999999,up
TARAPUR,-4.98,-2.44,2.5400000000000005,up
TARC,-0.41,-3.49,-3.08,down
TARIL,0.49,0.56,0.07000000000000006,up
TARMAT,-0.36,6.51,6.87,up
TARSONS,-3.22,-1.64,1.5800000000000003,up
TASTYBITE,-1.28,2.39,3.67,up
TATACAP,2.9,-3.24,-6.140000000000001,down
TATACHEM,-0.43,1.55,1.98,up
TATACOMM,-0.7,1.14,1.8399999999999999,up
TATACONSUM,-0.57,-0.71,-0.14,down
TATAELXSI,-0.93,1.78,2.71,up
TATAGOLD,2.42,0.84,-1.58,down
TATAINVEST,-0.51,3.98,4.49,up
TATAPOWER,-1.15,0.52,1.67,up
TATASTEEL,-1.91,-0.92,0.9899999999999999,up
TATATECH,6.31,8.89,2.580000000000001,up
TATSILV,0.46,2.62,2.16,up
TATVA,0.6,-0.71,-1.31,down
TAURIAN,-0.14,3.51,3.65,up
TBI,6.92,-4.97,-11.89,down
TBOTEK,-2.66,-0.75,1.9100000000000001,up
TBZ,-0.4,0.74,1.1400000000000001,up
TCC,-4.45,0.27,4.720000000000001,up
TCI,-0.11,-1.15,-1.0399999999999998,down
TCIEXP,0.77,-4.31,-5.08,down
TCIFINANCE,-0.72,0.53,1.25,up
TCL,-0.5,,,removed
TCPLPACK,-1.05,0.56,1.61,up
TCS,-1.66,3.36,5.02,up
TDPOWERSYS,2.15,2.7,0.5500000000000003,up
TEAMGTY,-0.62,-0.44,0.18,up
TEAMLEASE,0.15,0.01,-0.13999999999999999,down
TEAMTECH,-2.08,-1.45,0.6300000000000001,up
TECH,-0.15,1.88,2.03,up
TECHD,2.3,-2.13,-4.43,down
TECHERA,4.98,5.0,0.019999999999999574,up
TECHLABS,-1.14,0.49,1.63,up
TECHM,-1.08,0.17,1.25,up
TECHNOE,-1.23,7.46,8.69,up
TECHNVISN,9.98,7.81,-2.170000000000001,down
TECILCHEM,-4.77,-2.03,2.7399999999999998,up
TEGA,0.17,2.68,2.5100000000000002,up
TEJA,-3.08,-5.65,-2.5700000000000003,down
TEJASCARGO,4.84,3.83,-1.0099999999999998,down
TEJASNET,-1.0,-1.69,-0.69,down
TEMBO,-3.19,-4.47,-1.2799999999999998,down
TENNIND,-1.75,-1.36,0.3899999999999999,up
TERASOFT,-1.14,-3.86,-2.7199999999999998,down
TEXINFRA,0.48,0.11,-0.37,down
TEXMOPIPES,-0.28,1.59,1.87,up
TEXRAIL,0.82,0.42,-0.39999999999999997,down
TFCILTD,0.04,6.02,5.9799999999999995,up
TFL,0.09,0.96,0.87,up
TGBHOTELS,-3.26,1.09,4.35,up
TGL,2.82,3.49,0.6700000000000004,up
THAKDEV,-5.0,9.43,14.43,up
THANGAMAYL,3.86,2.55,-1.31,down
THEINVEST,-0.72,-2.89,-2.17,down
THEJO,2.8,3.0,0.20000000000000018,up
THELEELA,1.74,1.37,-0.3699999999999999,down
THEMISMED,-2.83,-2.02,0.81,up
THERMAX,-1.82,1.73,3.55,up
THOMASCOOK,1.55,-1.89,-3.44,down
THOMASCOTT,2.68,1.5,-1.1800000000000002,down
THYROCARE,-0.33,0.87,1.2,up
TI,-2.5,0.47,2.9699999999999998,up
TICL,4.91,3.12,-1.79,down
TIGERLOGS,2.23,3.46,1.23,up
TIIL,0.27,2.21,1.94,up
TIINDIA,-1.22,0.66,1.88,up
TIJARIA,-1.04,7.38,8.42,up
TIL,-2.88,-8.08,-5.2,down
TIMESCAN,2.19,,,removed
TIMETECHNO,-0.21,-0.94,-0.73,down
TIMEX,-1.86,2.44,4.3,up
TIMKEN,1.02,0.24,-0.78,down
TINNARUBR,-2.41,0.68,3.0900000000000003,up
TIPSFILMS,-0.92,-0.42,0.5,up
TIPSMUSIC,-2.69,-1.38,1.31,up
TIRUMALCHM,-0.01,-1.32,-1.31,down
TIRUPATI,-0.28,,,removed
TIRUPATIFL,0.17,2.05,1.88,up
TITAGARH,1.02,-1.65,-2.67,down
TITAN,1.74,-1.14,-2.88,down
TMB,2.19,0.29,-1.9,down
TMCV,2.1,-1.42,-3.52,down
TMPV,-1.27,0.48,1.75,up
TNIDETF,-0.7,1.19,1.89,up
TNPETRO,0.77,2.38,1.6099999999999999,up
TNPL,2.38,-0.35,-2.73,down
TNTELE,0.34,1.12,0.78,up
TOKYOPLAST,2.04,0.0,-2.04,down
TOLINS,-0.44,-0.92,-0.48000000000000004,down
TOP100CASE,0.0,0.09,0.09,up
TOP10ADD,-0.2,0.21,0.41000000000000003,up
TOP15IETF,0.2,-0.1,-0.30000000000000004,down
TOP20,0.22,-0.33,-0.55,down
TORNTPHARM,-0.88,-0.65,0.22999999999999998,up
TORNTPOWER,0.13,1.93,1.7999999999999998,up
TOTAL,7.87,2.55,-5.32,down
TOUCHWOOD,1.82,-0.36,-2.18,down
TPHQ,0.0,-2.38,-2.38,down
TPLPLASTEH,0.61,-1.55,-2.16,down
TRACXN,-1.73,-0.4,1.33,up
TRANSPEK,-2.8,-4.46,-1.6600000000000001,down
TRANSRAILL,-1.7,-3.57,-1.8699999999999999,down
TRANSTEEL,0.96,-2.25,-3.21,down
TRANSWORLD,0.48,4.78,4.300000000000001,up
TRAVELFOOD,-0.8,6.84,7.64,up
TREEHOUSE,-1.26,0.64,1.9,up
TREJHARA,9.51,7.59,-1.92,down
TREL,2.24,3.13,0.8899999999999997,up
TRENT,-0.7,-3.54,-2.84,down
TRF,1.32,0.16,-1.1600000000000001,down
TRIDENT,-0.04,1.12,1.1600000000000001,up
TRIDENT,-0.04,0.0,0.04,up
TRIDHYA,,-4.52,,added
TRIGYN,0.18,-2.37,-2.5500000000000003,down
TRITURBINE,3.67,-1.53,-5.2,down
TRIVENI,-2.03,1.17,3.1999999999999997,up
TROM,-2.07,-4.58,-2.5100000000000002,down
TRU,-0.65,-1.3,-0.65,down
TRUALT,0.6,2.75,2.15,up
TRUST,-1.72,-0.35,1.37,up
TSC,-9.98,-4.35,5.630000000000001,up
TSFINV,-3.61,0.97,4.58,up
TTKHLTCARE,4.61,-0.85,-5.46,down
TTKPRESTIG,1.36,-3.27,-4.63,down
TTL,0.16,-7.48,-7.640000000000001,down
TTML,-0.7,-0.51,0.18999999999999995,up
TUNWAL,0.0,1.15,1.15,up
TURTLEMINT,-2.05,-0.81,1.2399999999999998,up
TVSELECT,0.85,-0.25,-1.1,down
TVSHLTD,0.94,-0.4,-1.3399999999999999,down
TVSMNCRPS,0.0,0.0,0.0,flat
TVSMOTOR,-1.8,1.51,3.31,up
TVSSCS,-2.32,1.07,3.3899999999999997,up
TVSSRICHAK,-0.29,-0.16,0.12999999999999998,up
TVTODAY,-0.81,-0.84,-0.029999999999999916,down
TVVISION,-2.03,-4.84,-2.81,down
TWCGOLDETF,2.37,0.94,-1.4300000000000002,down
UBL,0.19,-1.06,-1.25,down
UCAL,0.46,1.24,0.78,up
UCL,1.13,-0.32,-1.45,down
UCOBANK,0.57,-0.9,-1.47,down
UDS,0.54,-0.26,-0.8,down
UEL,10.0,5.0,-5.0,down
UFBL,4.2,0.41,-3.79,down
UFLEX,1.67,0.99,-0.6799999999999999,down
UFO,-2.22,1.33,3.5500000000000003,up
UGARSUGAR,5.66,-1.6,-7.26,down
UGROCAP,0.41,-1.12,-1.53,down
UHTL,-1.17,-0.77,0.3999999999999999,up
UJJIVANSFB,3.53,-2.69,-6.22,down
ULTRACEMCO,-0.94,0.25,1.19,up
ULTRAMAR,-0.73,5.48,6.210000000000001,up
UMA,0.0,1.02,1.02,up
UMAEXPORTS,-3.09,0.05,3.1399999999999997,up
UMESLTD,0.74,1.64,0.8999999999999999,up
UMIYA-MRO,-1.32,-0.16,1.1600000000000001,up
UNICHEMLAB,0.0,-1.54,-1.54,down
UNIDT,0.46,-1.21,-1.67,down
UNIECOM,-0.27,-0.82,-0.5499999999999999,down
UNIENTER,0.45,-0.22,-0.67,down
UNIHEALTH,-0.24,-0.45,-0.21000000000000002,down
UNIINFO,-4.73,1.43,6.16,up
UNILEX,-5.96,-3.33,2.63,up
UNIMECH,-0.61,8.25,8.86,up
UNIONBANK,3.81,0.6,-3.21,down
UNIONGOLD,2.54,0.69,-1.85,down
UNIPARTS,-2.51,4.24,6.75,up
UNITDSPR,0.33,-0.83,-1.16,down
UNITECH,-0.24,0.24,0.48,up
UNITEDPOLY,-1.09,-0.48,0.6100000000000001,up
UNITEDTEA,0.45,-3.17,-3.62,down
UNIVASTU,-3.66,-4.8,-1.1399999999999997,down
UNIVCABLES,-0.79,-0.36,0.43000000000000005,up
UNIVPHOTO,-0.22,-1.51,-1.29,down
UNOMINDA,2.24,0.55,-1.6900000000000002,down
UPL,-0.78,0.04,0.8200000000000001,up
URAVIDEF,1.71,-3.67,-5.38,down
URBAN,0.21,0.38,0.17,up
URBANCO,0.08,0.75,0.67,up
URJA,-2.1,0.61,2.71,up
USASEEDS,4.72,2.36,-2.36,down
USHAFIN,0.0,5.17,5.17,up
USHAMART,-0.88,-0.12,0.76,up
USK,-0.26,-3.1,-2.84,down
UTIAMC,-0.15,-0.41,-0.26,down
UTKAL,4.89,4.89,0.0,flat
UTKARSHBNK,-0.62,-1.25,-0.63,down
UTLSOLAR,2.51,-2.67,-5.18,down
UTSSAV,-0.39,1.38,1.77,up
UTTAMSUGAR,1.75,-0.8,-2.55,down
UYFINCORP,-0.26,6.04,6.3,up
V2RETAIL,0.34,0.52,0.18,up
VADILALIND,2.31,-1.64,-3.95,down
VAIBHAVGBL,-3.02,0.14,3.16,up
VAISHALI,0.5,-1.25,-1.75,down
VAKRANGEE,-1.32,-0.17,1.1500000000000001,up
VAL30IETF,-0.06,0.51,0.5700000000000001,up
VALIANTLAB,0.47,4.99,4.5200000000000005,up
VALIANTORG,-2.74,3.52,6.26,up
VALUE,0.06,0.24,0.18,up
VALUE360,,0.67,,added
VALUEAXIS,0.24,0.33,0.09000000000000002,up
VAML,2.71,-2.21,-4.92,down
VARDHACRLC,-0.5,-1.71,-1.21,down
VARDMNPOLY,-0.33,8.0,8.33,up
VARROC,2.82,9.94,7.119999999999999,up
VASCONEQ,-2.22,1.85,4.07,up
VASWANI,-2.05,0.89,2.94,up
VBL,1.6,-0.45,-2.0500000000000003,down
VCL,4.92,4.69,-0.22999999999999954,down
VDEAL,-6.51,5.81,12.32,up
VEDL,-0.72,1.4,2.12,up
VEDPOWER,0.87,-0.89,-1.76,down
VEEDOL,3.26,0.5,-2.76,down
VEEKAYEM,-4.94,-1.76,3.1800000000000006,up
VELJAN,0.59,3.31,2.72,up
VENKEYS,-1.06,0.53,1.59,up
VENTIVE,-1.37,-2.11,-0.7399999999999998,down
VENUSPIPES,-2.4,0.89,3.29,up
VENUSREM,2.52,-1.41,-3.9299999999999997,down
VERANDA,0.27,-0.14,-0.41000000000000003,down
VERITAAS,,-4.31,,added
VERTIS,-1.73,1.76,3.49,up
VERTOZ,-0.53,0.64,1.17,up
VESUVIUS,-0.97,0.73,1.7,up
VETO,-1.09,-0.58,0.5100000000000001,up
VGINFOTECH,0.0,0.87,0.87,up
VGL,-0.24,-1.61,-1.37,down
VGUARD,3.87,-0.81,-4.68,down
VHL,4.27,-0.29,-4.56,down
VHLTD,0.94,-1.6,-2.54,down
VIAZ,-5.0,,,removed
VICTORYEV,0.0,-0.91,-0.91,down
VIDHIING,0.19,-1.68,-1.8699999999999999,down
VIDYAWIRES,2.6,0.63,-1.9700000000000002,down
VIESL,-0.32,0.81,1.1300000000000001,up
VIGOR,1.29,3.92,2.63,up
VIJAYA,-1.42,-1.37,0.04999999999999982,up
VIJAYPD,1.43,-2.19,-3.62,down
VIJIFIN,1.94,1.99,0.050000000000000044,up
VIKASECO,0.0,0.0,0.0,flat
VIKASLIFE,0.0,0.0,0.0,flat
VIKRAMSOLR,-3.68,-5.53,-1.85,down
VIKRAN,-1.61,-0.17,1.4400000000000002,up
VILAS,-1.67,-0.36,1.31,up
VILINBIO,-4.89,3.04,7.93,up
VIMTALABS,-2.26,1.45,3.71,up
VINATIORGA,1.65,-1.83,-3.48,down
VINCOFE,-3.24,-1.37,1.87,up
VINDHYATEL,-2.99,-1.98,1.0100000000000002,up
VINEETLAB,-0.77,-4.42,-3.65,down
VINNY,0.94,0.0,-0.94,down
VINSYS,0.84,1.23,0.39,up
VINYAS,2.0,1.02,-0.98,down
VINYLINDIA,0.42,-0.68,-1.1,down
VIPCLOTHNG,1.69,-4.21,-5.9,down
VIPIND,1.52,0.16,-1.36,down
VIPULLTD,4.86,-3.41,-8.27,down
VIRINCHI,-1.46,1.74,3.2,up
VISACHROME,0.16,0.0,-0.16,down
VISAKAIND,-0.63,14.27,14.9,up
VISDEM,3.43,,,removed
VISHNU,1.02,-1.38,-2.4,down
VISHNUINFR,0.44,-4.11,-4.550000000000001,down
VISHWARAJ,-3.11,0.38,3.4899999999999998,up
VISHWAS,-4.97,,,removed
VISL,-1.75,-1.89,-0.1399999999999999,down
VITAL,0.3,1.92,1.6199999999999999,up
VIVIANA,-2.55,0.79,3.34,up
VIVIDEL,5.0,5.0,0.0,flat
VIVIDHA,-1.85,-1.89,-0.039999999999999813,down
VIVIMEDLAB,-2.7,-0.6,2.1,up
VIVO,4.98,4.97,-0.010000000000000675,down
VIYASH,-0.42,1.6,2.02,up
